Nombre;Latitud;Longitud;Dependencia;Region;Comuna;Ruralidad;Matricula_Total
Escuela Especial Particular Rompe Mi Silencio;-33,509;-70,768105;Part. Subvencionado;RM;Maipú;Urbano;76
Escuela Especial  Georgina De Las Nieves;-33,57255;-70,69447;Part. Subvencionado;RM;El Bosque;Urbano;32
Escuela Especial Los Corceles;-33,5141;-70,769554;Part. Subvencionado;RM;Maipú;Urbano;80
Escuela Especial Particular Martin Pescador;-33,52142;-70,7773;Part. Subvencionado;RM;Maipú;Urbano;162
Escuela Bas. Y Esp. San Jose De Isla De Maipo;-33,7468503;-70,90569424;Part. Subvencionado;RM;Isla De Maipo;Urbano;103
Esc. Esp. Particular Manantial;-33,61482;-70,585396;Part. Subvencionado;RM;Puente Alto;Urbano;47
Escuela De Parv. Y Especial Pelusita;-33,47228;-70,63798;Part. Subvencionado;RM;Santiago;Urbano;142
Ejercito Libertador De Cerrillos;-33,48898782;-70,72318235;Serv. Local Educacion;RM;Cerrillos;Urbano;372
Colegio Monte Olivo De Puente Alto;-33,61752945;-70,61349782;Part. Subvencionado;RM;Puente Alto;Urbano;1073
Colegio Part. Josefino Santisima Trinidad;-33,4357997;-70,61905036;Part. Subvencionado;RM;Providencia;Urbano;555
Colegio Santa Barbara H.S.;-33,36935125;-70,72428891;Part. Subvencionado;RM;Quilicura;Urbano;1245
Colegio Poliv. San Cristobal Apostol;-33,56217887;-70,79226818;Part. Subvencionado;RM;Padre Hurtado;Urbano;468
Esc. Esp. Y Bas. Frances De La Pintana;-33,61783021;-70,63842253;Part. Subvencionado;RM;La Pintana;Urbano;453
Escuela Especial Part. N_ 1850 Tralen;-33,46482;-70,53805;Part. Subvencionado;RM;Peñalolén;Urbano;70
Escuela Especial Part. Mercedes;-33,396076;-70,626785;Part. Subvencionado;RM;Recoleta;Urbano;187
Escuela Particular Nueva Esmeralda;-33,180042;-70,654106;Part. Subvencionado;RM;Colina;Urbano;120
Esc. Basica Part. Boston College La Farfana;-33,49048137;-70,76841575;Part. Subvencionado;RM;Maipú;Urbano;1282
Escuela Esp. Manantial Del Bosque;-33,563194;-70,67754;Part. Subvencionado;RM;El Bosque;Urbano;73
Escuela Especial Y  De  Parvulos Particular El Nidito;-33,563236;-70,659615;Part. Subvencionado;RM;El Bosque;Urbano;331
Escuela Part. De Lenguaje Apore;-33,584774;-70,70196;Part. Subvencionado;RM;San Bernardo;Urbano;48
Colegio Sochides;-33,61690322;-70,60837835;Part. Subvencionado;RM;Puente Alto;Urbano;824
Esc Basica Part Emilia Gonzalez Espinoza;-33,56998735;-70,70074144;Part. Subvencionado;RM;San Bernardo;Urbano;706
Colegio Particular Altazor;-33,60082178;-70,58110111;Part. Subvencionado;RM;Puente Alto;Urbano;905
Escuela Divino Maestro;-33,41652302;-70,76745314;Part. Subvencionado;RM;Cerro Navia;Urbano;223
Esc Basica Part San Jose De La Familia;-33,5618844;-70,63087038;Part. Subvencionado;RM;La Pintana;Urbano;1499
Esc. Esp. Particular  Mi Casita;-33,521732;-70,60923;Part. Subvencionado;RM;La Florida;Urbano;47
Escuela Especial Part. Talentos;-33,443085;-70,75496;Part. Subvencionado;RM;Pudahuel;Urbano;174
Esc Esp Part Prof Raquel Torres Guzman;-33,494743;-70,7585;Part. Subvencionado;RM;Maipú;Urbano;75
Esc Esp Part Rayito De Luz De Qta Normal;-33,414494;-70,70066;Part. Subvencionado;RM;Quinta Normal;Urbano;39
Escuela Bas. Y Esp. Antillanca De Talagante;-33,66678408;-70,92214115;Part. Subvencionado;RM;Talagante;Urbano;176
Esc Especial Particular  Mi Familia;-33,50017;-70,74833;Part. Subvencionado;RM;Maipú;Urbano;103
Colegio El Raco;-33,60197976;-70,56673548;Part. Subvencionado;RM;Puente Alto;Urbano;1022
Escuela Especial Part. Mahuidanche;-33,411354;-70,63228;Part. Subvencionado;RM;Recoleta;Urbano;128
Esc. De Parv. Y Esp. Part. Centilen;-33,62414862;-70,62857201;Part. Subvencionado;RM;La Pintana;Urbano;373
Escuela Especial Part. Melodia De La Florida;-33,537815;-70,575485;Part. Subvencionado;RM;La Florida;Urbano;109
Escuela Especial Part. Alameda;-33,458546;-70,70276;Part. Subvencionado;RM;Estación Central;Urbano;141
Escuela Basica Part. San Jorge De Pudahuel;-33,44182733;-70,75227402;Part. Subvencionado;RM;Pudahuel;Urbano;429
Colegio Part. Familia De Nazareth;-33,54705432;-70,60114276;Part. Subvencionado;RM;La Florida;Urbano;592
Colegio Particular Mirador;-33,59235196;-70,5582013;Part. Subvencionado;RM;Puente Alto;Urbano;1208
Escuela Esp. San Jose Obrero;-33,44296;-70,678;Part. Subvencionado;RM;Santiago;Urbano;118
Escuela Esp. Part. Girasol De Recoleta;-33,409252;-70,63165;Part. Subvencionado;RM;Recoleta;Urbano;134
Esc. Esp. Part. Santisima Trinidad De Pudahue;-33,442276;-70,76352;Part. Subvencionado;RM;Pudahuel;Urbano;173
Escuela Especial Part. Unamkalen;-33,19992;-70,67346;Part. Subvencionado;RM;Colina;Urbano;183
Escuela Esp. Part. Raihuen;-33,523582;-70,57002;Part. Subvencionado;RM;La Florida;Urbano;45
Colegio Jesus Servidor;-33,47388039;-70,57697679;Part. Subvencionado;RM;Peñalolén;Urbano;914
Liceo Tecnico Profesional De Buin;-33,72136125;-70,74048198;Municipal;RM;Buin;Urbano;996
Instituto San Miguel;-33,20854943;-70,67290438;Municipal;RM;Colina;Urbano;390
Mary Anne School De Quilicura;-33,36900608;-70,72851845;Part. Subvencionado;RM;Quilicura;Urbano;556
Escuela Esp. Part. Sol Y Luna;-33,451485;-70,55441;Part. Subvencionado;RM;La Reina;Urbano;87
Esc. Especial Part. Bella Acuarela;-33,369427;-70,67698;Part. Subvencionado;RM;Conchalí;Urbano;76
Escuela Especial Part. Antulemu;-33,39862;-70,626884;Part. Subvencionado;RM;Recoleta;Urbano;105
Colegio Part. San Pedro De Quilicura;-33,3585971;-70,73988447;Part. Subvencionado;RM;Quilicura;Urbano;1212
Escuela Parv. My Happy School;-33,488922;-70,68415;Part. Subvencionado;RM;Pedro Aguirre Cerda;Urbano;48
Escuela Esp. Nuevo Mundo De La Granja;-33,518036;-70,62308;Part. Subvencionado;RM;La Granja;Urbano;150
Escuela Esp. Bosque De Ninos;-33,558258;-70,677185;Part. Subvencionado;RM;El Bosque;Urbano;0
Esc. Esp. Nº 109 San Valentin De Talagante;-33,666367;-70,93158;Part. Subvencionado;RM;Talagante;Urbano;69
Colegio Padre Chaminade;-33,56066807;-70,5775141;Part. Subvencionado;RM;La Florida;Urbano;166
Escuela Esp. Trem Tremo;-33,55096;-70,67861;Part. Subvencionado;RM;El Bosque;Urbano;92
Esc. De Parv. Y Esp. Amanecer De Padre Hurta;-33,573837;-70,80985;Part. Subvencionado;RM;Padre Hurtado;Urbano;219
Colegio Bicentenario De Excelencia Pedro Apostol;-33,62504156;-70,59226698;Part. Subvencionado;RM;Puente Alto;Urbano;1177
Esc. Esp. San Andres De Lo Barnechea;-33,361164;-70,50469;Part. Subvencionado;RM;Lo Barnechea;Urbano;34
Colegio Polivalente Saint Peter College;-33,62683907;-70,6086755;Part. Subvencionado;RM;Puente Alto;Urbano;523
Escuela Especial La Granja;-33,532368;-70,63063;Part. Subvencionado;RM;La Granja;Urbano;28
Esc. Esp. Millaray De Puente Alto;-33,612793;-70,56043;Part. Subvencionado;RM;Puente Alto;Urbano;49
Escuela Especial Educcere;-33,558586;-70,55799;Part. Subvencionado;RM;Puente Alto;Urbano;55
Escuela Especial Part. Abra Palabra;-33,511353;-70,61403;Part. Subvencionado;RM;San Joaquín;Urbano;68
Esc. Bas. Y Esp. Nueva Integral Altazor;-33,60676415;-70,86560437;Part. Subvencionado;RM;Peñaflor;Urbano;334
Colegio Part. Swedenborg College;-33,49246269;-70,5827351;Part. Subvencionado;RM;Macul;Urbano;320
Escuela Parvulos Inst. Sweet N1;-33,468243;-70,64721;Part. Subvencionado;RM;Santiago;Urbano;174
Escuela Especial El Alba De La Cisterna;-33,519806;-70,66221;Part. Subvencionado;RM;La Cisterna;Urbano;44
Escuela Especial Paso A Paso;-33,5572;-70,586296;Part. Subvencionado;RM;La Florida;Urbano;89
Escuela Parvulos Part. Gentecita;-33,498676;-70,654884;Part. Subvencionado;RM;San Miguel;Urbano;47
Colegio Adultos  Alfred Nobel;-33,50247;-70,775696;Part. Subvencionado;RM;Maipú;Urbano;177
Escuela Especial Belen, De Qta. Normal;-33,44759039;-70,70629169;Part. Subvencionado;RM;Quinta Normal;Urbano;131
Escuela Especial Castorcito;-33,47561;-70,632576;Part. Subvencionado;RM;San Joaquín;Urbano;62
Escuela Basica Y Especial N° 1905 Jacaranda;-33,40411;-70,73798;Part. Subvencionado;RM;Renca;Urbano;519
Escuela Esp. Antu-Mawida;-33,613205;-70,56927;Part. Subvencionado;RM;Puente Alto;Urbano;43
Escuela Bas. Munic. Cuyuncavi;-33,39000361;-71,12337427;Municipal;RM;Curacaví;Urbano;207
Colegio Part. New Little College;-33,53410216;-70,59089304;Part. Subvencionado;RM;La Florida;Urbano;499
Colegio Part. Ntra. Sra. Maria Inmaculada Del;-33,55222925;-70,6747734;Part. Subvencionado;RM;El Bosque;Urbano;1403
Escuela Especial N° 151 Antal;-33,549973;-70,56529;Part. Subvencionado;RM;Puente Alto;Urbano;64
Esc. Bas Y Esp. N° 113 San Lorenzo De Isla De Maipo;-33,75423882;-70,90289071;Part. Subvencionado;RM;Isla De Maipo;Urbano;213
Escuela Especial Semillita De Jesus Ii;-33,467636;-70,750786;Part. Subvencionado;RM;Maipú;Urbano;106
Escuela Especial Hospital Felix Bulnes;-33,418701;-70,604767;Part. Subvencionado;RM;Providencia;Urbano;43
Colegio Santo Tomas De Aquino;-33,57584335;-70,69199565;Part. Subvencionado;RM;El Bosque;Urbano;1098
Esc. Especial Pasitos;-33,53452;-70,78745;Part. Subvencionado;RM;Maipú;Urbano;80
Escuela Especial Part. Santa Javiera;-33,51066;-70,774895;Part. Subvencionado;RM;Maipú;Urbano;74
Escuela De Parv. Capullitos De San Bernardo;-33,579433;-70,71256;Part. Subvencionado;RM;San Bernardo;Urbano;33
Escuela De Parvulos Remolino;-33,593334;-70,69393;Part. Subvencionado;RM;San Bernardo;Urbano;0
Escuela Esp. El Sembrador De Cerrillos;-33,493546;-70,72551;Part. Subvencionado;RM;Cerrillos;Urbano;190
Escuela Esp. Growing School;-33,37656;-70,6709;Part. Subvencionado;RM;Conchalí;Urbano;40
Escuela Esp. Santa Gabriela;-33,517387;-70,77477;Part. Subvencionado;RM;Maipú;Urbano;59
Colegio San Martin De Porres De La Pintana;-33,62469711;-70,63191481;Part. Subvencionado;RM;La Pintana;Urbano;169
Escuela Instituto Ramon Freire;-33,52435307;-70,75703889;Part. Subvencionado;RM;Maipú;Urbano;312
Colegio Polivalente Elisa Valdes;-33,62743116;-70,62364674;Part. Subvencionado;RM;Puente Alto;Urbano;1350
Colegio Oxford;-33,50560106;-70,76289159;Part. Subvencionado;RM;Maipú;Urbano;331
Escuela Esp. Part. Horizonte Manquehue;-33,42236;-70,56368;Part. Subvencionado;RM;Las Condes;Urbano;72
Esc. De Parv. Part. Mi Pequeno Mundo De San R;-33,521465;-70,64067;Part. Subvencionado;RM;San Ramón;Urbano;175
Colegio Part. Manso De Velasco Melipilla;-33,68020226;-71,18863369;Part. Subvencionado;RM;Melipilla;Urbano;385
Colegio Madre De La Divina Providenc;-33,48231927;-70,59805219;Part. Subvencionado;RM;Macul;Urbano;612
Colegio De La Inmaculada Concepción;-33,59036394;-70,70582816;Part. Subvencionado;RM;San Bernardo;Urbano;956
Colegio O`Higgins;-33,69043398;-71,21848353;Part. Subvencionado;RM;Melipilla;Urbano;486
Colegio Cordillera De Los Andes;-33,59556607;-70,67585805;Serv. Local Educacion;RM;San Bernardo;Urbano;767
Colegio Los Alpes Maipu;-33,5651804;-70,78133492;Part. Subvencionado;RM;Maipú;Urbano;881
Colegio Part. Alcantara De La Florida;-33,51026253;-70,61004062;Part. Subvencionado;RM;La Florida;Urbano;731
Colegio Part. Alcantara De La Cordillera;-33,52247491;-70,58597197;Part. Subvencionado;RM;La Florida;Urbano;1120
Escuela De Párvulos Particular Nº 1930 Mis Amiguitos;-33,555756;-70,623276;Part. Subvencionado;RM;La Granja;Urbano;47
Lincoln College La Florida;-33,54393817;-70,56948472;Part. Subvencionado;RM;La Florida;Urbano;1105
Escuela Especial Part. Dame La Mano;-33,568607;-70,666595;Part. Subvencionado;RM;El Bosque;Urbano;109
Esc. Basica Municipal Paula Jaraquemada Alqui;-33,81008487;-70,73441375;Municipal;RM;Paine;Urbano;1105
Colegio Part. Andares De La Florida;-33,52308161;-70,58408239;Part. Subvencionado;RM;La Florida;Urbano;234
Colegio Part. Manantial De La Florida;-33,52106046;-70,5592029;Part. Subvencionado;RM;La Florida;Urbano;504
Colegio Part. Instituto Corintio;-33,59744905;-70,71413845;Part. Subvencionado;RM;San Bernardo;Urbano;741
Colegio Part. New Heinrich High School;-33,46784782;-70,59862765;Part. Subvencionado;RM;Ñuñoa;Urbano;801
Colegio Alcántara De Los Altos De Peñalolen;-33,47687168;-70,53992444;Part. Subvencionado;RM;Peñalolén;Urbano;1579
Colegio Part. Los Angeles Santiago De San Mig;-33,50634506;-70,65462954;Part. Subvencionado;RM;San Miguel;Urbano;265
Esc. De Parvulos Los Ositos De Pudahuel;-33,445107;-70,7534;Part. Subvencionado;RM;Pudahuel;Urbano;47
Colegio Part. Patrona Senora De Lourdes;-33,52039535;-70,56913183;Part. Subvencionado;RM;La Florida;Urbano;900
Colegio Part. Altamira-Adultos;-33,47902;-70,537895;Part. Subvencionado;RM;Peñalolén;Urbano;40
Escuela Part. Nahuel;-33,80245062;-70,71394222;Part. Subvencionado;RM;Paine;Urbano;1272
Escuela Particular Santa Laura De Melipilla;-33,69955;-71,21766;Part. Subvencionado;RM;Melipilla;Urbano;184
Liceo Part. Salesiano Manuel Arriaran Barros;-33,53056565;-70,66225954;Part. Subvencionado;RM;La Cisterna;Urbano;1517
Escuela Part. Santa Teresa De Quilicura;-33,35549321;-70,73990359;Part. Subvencionado;RM;Quilicura;Urbano;1383
Centro Educacional De Adultos San Alfonso;-33,616222;-70,608955;Part. Subvencionado;RM;Puente Alto;Urbano;382
Centro Educ. De Adultos Isabel La Catolica;-33,58108;-70,59663;Part. Subvencionado;RM;Puente Alto;Urbano;296
Colegio Part. Acropolis;-33,5887079;-70,56735088;Part. Subvencionado;RM;Puente Alto;Urbano;757
Escuela Basica Particular San Jose De  Melip¦;-33,68696323;-71,21758155;Part. Subvencionado;RM;Melipilla;Urbano;294
Colegio Ntra. Sra. Del Carmen De Maipu;-33,51284849;-70,76890982;Part. Subvencionado;RM;Maipú;Urbano;1056
